CODE VEIN,Souls-like,Anime,Character Customization,Action RPG,JRPG,Co-op,Third Person,Action,Singleplayer,Difficult,RPG,Vampire,Multiplayer,Dark Fantasy,Post-apocalyptic,Online Co-Op,Hack and Slash,Violent,Adventure,Gore
The Forest,Open World Survival Craft,Survival,Open World,Horror,Crafting,Adventure,Building,Survival Horror,First-Person,Action,Exploration,Sandbox,Atmospheric,Singleplayer,Simulation,Gore,Realistic,Indie,Early Access,Zombies
Tribes of Midgard,Open World Survival Craft,PvE,Action RPG,Online Co-Op,Multiplayer,Vikings,Base Building,Action,Survival,Roguelite,Exploration,Colorful,Co-op,Boss Rush,Mythology,Procedural Generation,Indie,Singleplayer,Hack and Slash,Spectacle fighter
Counter-Strike: Source,Shooter,Action,FPS,Multiplayer,Team-Based,First-Person,Tactical,Competitive,PvP,eSports,Military,War,Strategy,Moddable,Singleplayer,Difficult,Atmospheric,Survival,Simulation,Sandbox
"Warhammer 40,000: Darktide",Warhammer 40K,Gore,Adventure,Online Co-Op,Multiplayer,PvE,FPS,Survival Horror,Shooter,Hack and Slash,Character Customization,First-Person,Co-op,Action,Violent,Atmospheric,Sci-fi,Dark Fantasy,Looter Shooter,Horror
TEKKEN 7,Fighting,Action,Multiplayer,Competitive,Arcade,Local Multiplayer,Controller,Great Soundtrack,Singleplayer,3D Fighter,eSports,Sports,Character Customization,Difficult,Anime,Story Rich,Beat 'em up,Third Person,2D Fighter,Atmospheric
ULTRAKILL,Early Access,FPS,Arena Shooter,Spectacle fighter,Character Action Game,Blood,Retro,Fast-Paced,Singleplayer,Shooter,First-Person,Difficult,Action,Old School,Robots,3D,Silent Protagonist,Stylized,Sci-fi,Cyberpunk
Darkest Dungeon® II,Turn-Based Tactics,Dark Fantasy,Roguelite,Dungeon Crawler,Lovecraftian,Singleplayer,CRPG,Perma Death,2D,Story Rich,Hand-drawn,Roguelike,Turn-Based,Procedural Generation,Gothic,Party-Based RPG,Turn-Based Strategy,Turn-Based Combat,RPG,Stylized
MORDHAU,Medieval,Multiplayer,First-Person,Swordplay,Gore,PvP,Online Co-Op,Action,Fighting,PvE,Character Customization,Hack and Slash,Team-Based,Third Person,Realistic,Competitive,Historical,Indie,Survival,FPS
Little Nightmares II,Horror,Adventure,Singleplayer,Puzzle,Dark,Atmospheric,Story Rich,Psychological Horror,Action-Adventure,Stealth,Puzzle Platformer,Indie,Platformer,Great Soundtrack,Multiplayer,2.5D,Thriller,Action,Violent,Co-op
Wallpaper Engine,Mature,Utilities,Software,Anime,Design & Illustration,Animation & Modeling,NSFW,Indie,Memes,Cute,Action,First-Person,Funny,Singleplayer,Early Access,Photo Editing,Sandbox,Game Development,Horror,Gaming
Pathfinder: Wrath of the Righteous - Enhanced Edition,Class-Based,Difficult,Choose Your Own Adventure,Violent,RPG,Choices Matter,Character Customization,CRPG,Open World,Story Rich,Fantasy,Romance,Dark Fantasy,Narration,Turn-Based Combat,Medieval,Isometric,Dungeons & Dragons,Turn-Based Strategy,Singleplayer
Insurgency: Sandstorm,FPS,Realistic,Shooter,Military,Multiplayer,Tactical,Action,First-Person,Online Co-Op,War,Co-op,Violent,Gore,Atmospheric,Difficult,Simulation,Open World,Massively Multiplayer,Indie,Choices Matter
Starship Troopers: Extermination,Action,Online Co-Op,Sci-fi,First-Person,Combat,FPS,Co-op,Multiplayer,Arcade,Aliens,Wargame,Space,PvE,Shooter,Base Building,Arena Shooter,Class-Based,Early Access,3D,Realistic
Super Bunny Man,Funny,Multiplayer,Physics,Comedy,Co-op,Puzzle Platformer,Casual,Online Co-Op,Party,Colorful,Action,Local Co-Op,Puzzle,Cartoon,Local Multiplayer,Adventure,Singleplayer,Memes,4 Player Local,Sandbox
Assetto Corsa Competizione,Racing,Automobile Sim,Simulation,Multiplayer,VR,Driving,Sports,Realistic,Singleplayer,Controller,Early Access,eSports,Open World,First-Person,Competitive,Atmospheric,Online Co-Op,Difficult,Moddable
Scrap Mechanic,Building,Sandbox,Survival,Open World,Multiplayer,Physics,Crafting,Base Building,Co-op,Singleplayer,First-Person,Adventure,Third Person,Funny,Early Access,Simulation,Action,Indie,Moddable,Online Co-Op
Beyond: Two Souls,Adventure,Choices Matter,Story Rich,Female Protagonist,Cinematic,Singleplayer,Emotional,Sci-fi,Dynamic Narration,Quick-Time Events,Third Person,Narration,Atmospheric,Horror,Co-op,Thriller,Great Soundtrack,Beautiful,Violent,Drama
Five Nights at Freddy's: Security Breach,Horror,Survival Horror,Singleplayer,Robots,Stealth,Multiple Endings,First-Person,Exploration,3D,Action,Adventure,Indie,Artificial Intelligence,Story Rich,Thriller,Action-Adventure,Colorful,Family Friendly,Cartoony,Atmospheric
Risk of Rain 2: Survivors of the Void,Action,Indie,Great Soundtrack,Roguelike,Co-op,Action Roguelike,Multiplayer,Third-Person Shooter,Looter Shooter,Difficult,Survival,Singleplayer,Sci-fi
The Binding of Isaac: Repentance,Action,Adventure,RPG,Roguelike,Difficult,Replay Value,Action Roguelike,Gore,Indie,Singleplayer,Pixel Graphics,Dungeon Crawler,Roguelite,Multiplayer,2D,Dark,Procedural Generation,Great Soundtrack,Atmospheric,Horror
Hotline Miami 2: Wrong Number,Great Soundtrack,Gore,Pixel Graphics,Violent,Action,Fast-Paced,Difficult,Retro,Top-Down,1980s,Indie,Singleplayer,Atmospheric,Top-Down Shooter,Blood,2D,Shooter,Level Editor,Arcade,1990's
ARMORED CORE™ VI FIRES OF RUBICON™,Mechs,3D,Third Person,Character Customization,Combat,Action,Post-apocalyptic,Robots,Futuristic,Multiplayer,Fast-Paced,Sci-fi,Soundtrack,Vehicular Combat,Singleplayer,Souls-like,Military,Co-op,Action-Adventure,Online Co-Op
Totally Accurate Battle Simulator,Sandbox,Simulation,Funny,Physics,Singleplayer,War,Indie,Adventure,Realistic,Strategy,Colorful,Fantasy,3D,Comedy,Action,Historical,Family Friendly,Cute,Wargame,Memes
Undertale,Great Soundtrack,Story Rich,Choices Matter,Multiple Endings,Pixel Graphics,Funny,RPG,Singleplayer,Indie,Comedy,2D,Replay Value,Bullet Hell,Cute,Memes,Retro,Dark,Psychological Horror,Dating Sim,Horror
Euro Truck Simulator 2 - Scandinavia,Simulation,Driving,Realistic,Open World,Multiplayer,Singleplayer,Moddable,Atmospheric,Relaxing,Indie,Casual,Adventure,First-Person,Exploration,Economy,Great Soundtrack,Online Co-Op,Management,Free to Play,TrackIR
Factorio,Automation,Base Building,Resource Management,Sandbox,Crafting,Strategy,Multiplayer,Survival,Management,Open World,Building,Co-op,2D,Moddable,Singleplayer,Trains,Simulation,Pixel Graphics,City Builder,Indie
Tales of Arise,Anime,JRPG,RPG,Action RPG,Singleplayer,Open World,Action,Fantasy,Story Rich,Third Person,Magic,Combat,Adventure,Controller,Female Protagonist,Romance,Character Customization,Sexual Content,Hack and Slash,Multiplayer
Six Days in Fallujah,Early Access,FPS,Military,Tactical,Shooter,First-Person,PvE,Wargame,Historical,Hero Shooter,Realistic,Co-op,Action,Team-Based,Nonlinear,Stealth,Drama,War,Emotional,Modern
Brotato,Action Roguelike,Roguelite,Bullet Hell,Arena Shooter,Top-Down Shooter,2D,Casual,RPG,Top-Down,Action,Post-apocalyptic,Procedural Generation,Hand-drawn,Funny,Aliens,Cartoony,Controller,Combat,Perma Death,Cute
Getting Over It with Bennett Foddy,Psychological Horror,Difficult,Singleplayer,Physics,Horror,Philosophical,Funny,Platformer,Indie,Survival Horror,Casual,Dark Humor,Replay Value,Adventure,Action,Comedy,Story Rich,Strategy,Great Soundtrack,Third Person
Space Engineers,Space,Sandbox,Building,Open World Survival Craft,Multiplayer,Survival,Simulation,Open World,Physics,Crafting,Destruction,Co-op,Futuristic,Indie,Sci-fi,Singleplayer,Action,Strategy,Adventure,Early Access
Magicka 2,Magic,Co-op,Adventure,Multiplayer,Comedy,Action,Online Co-Op,Funny,Local Co-Op,RPG,Atmospheric,Team-Based,PvP,Fantasy,Open World,Local Multiplayer,Singleplayer,Gore,Memes,Isometric
Castle Crashers®,2D,Online Co-Op,Funny,Beat 'em up,Hack and Slash,Co-op,Adventure,4 Player Local,Local Co-Op,Multiplayer,Local Multiplayer,Action,Singleplayer,Medieval,Cartoony,Cute,Comedy,RPG,Arcade,Casual
Black Mesa,FPS,Remake,Action,Sci-fi,First-Person,Singleplayer,Classic,Shooter,Atmospheric,Story Rich,Great Soundtrack,Aliens,Adventure,Zombies,Horror,Multiplayer,Indie,Early Access,Mod,Gore
Crusader Kings III: Tours & Tournaments,Strategy,RPG,Simulation,Medieval
IXION,City Builder,Space,Strategy,Survival,Resource Management,Colony Sim,Building,Base Building,Simulation,Exploration,Choices Matter,Atmospheric,Economy,Dark,Singleplayer,Management,RTS,Difficult,Post-apocalyptic,Indie
DEATH STRANDING DIRECTOR'S CUT,Story Rich,Open World,Walking Simulator,Adventure,Atmospheric,Action,Exploration,Singleplayer,Great Soundtrack,Third Person,Cinematic,Post-apocalyptic,Sci-fi,Action-Adventure,Horror,Relaxing,Combat,Multiplayer,Third-Person Shooter,Stealth
Counter-Strike,Action,FPS,Multiplayer,Shooter,Classic,Team-Based,First-Person,Competitive,Tactical,1990's,eSports,PvP,Old School,Military,Strategy,Survival,Score Attack,1980s,Assassin,Nostalgia
Barotrauma,Co-op,Multiplayer,Survival,Submarine,Survival Horror,2D,Underwater,Simulation,Sci-fi,Horror,Management,Strategy,Action,Difficult,Gore,Moddable,Violent,Singleplayer,Early Access,Naval
BONELAB,VR,Physics,Sandbox,Action,Shooter,FPS,First-Person,Action-Adventure,Violent,Underground,Experimental,Psychological,Combat,Puzzle,Dark,Indie,Story Rich,Female Protagonist,Singleplayer,Atmospheric
Tower of Fantasy,MMORPG,RPG,Anime,Action,Action-Adventure,Open World,Action RPG,3D Platformer,Cinematic,Cartoony,Drama,Sci-fi,Post-apocalyptic,Futuristic,Cyberpunk,Free to Play,Massively Multiplayer,Story Rich,Character Customization,Bullet Time
Knights of Honor II: Sovereign,Strategy,Simulation,Medieval,RTS,Grand Strategy,Historical,Multiplayer,4X,Singleplayer,Sandbox
World War Z,Zombies,Multiplayer,Online Co-Op,Action,Co-op,Singleplayer,Shooter,Third-Person Shooter,PvE,FPS,Survival Horror,Character Customization,Gun Customization,Post-apocalyptic,Gore,First-Person,Violent,Combat,Third Person,Class-Based
Medieval Dynasty,Survival,Building,Open World,Medieval,Singleplayer,City Builder,RPG,Crafting,Simulation,Colony Sim,Sandbox,Adventure,Resource Management,Realistic,Exploration,First-Person,Historical,Action,Co-op,Early Access
Noita,Physics,Difficult,Roguelike,Pixel Graphics,Dungeon Crawler,Indie,Open World,2D,Perma Death,Sandbox,Action,Action Roguelike,RPG,Gun Customization,Roguelite,2D Platformer,Action-Adventure,Mythology,Dark Humor,Crafting
RimWorld - Biotech,Indie,Strategy,Simulation,Colony Sim,Singleplayer,Moddable
GTFO,Online Co-Op,Horror,Co-op,FPS,Difficult,Shooter,Multiplayer,Survival Horror,Action,Stealth,Tactical,First-Person,Team-Based,Gore,Zombies,Character Customization,PvE,Atmospheric,Violent,Replay Value
Pummel Party,Multiplayer,Funny,Online Co-Op,4 Player Local,Board Game,Party Game,Casual,Co-op,Local Multiplayer,Minigames,Party,Local Co-Op,Action,Indie,Comedy,Tabletop,Controller,Gore,Colorful,Singleplayer
Stranded Deep,Open World Survival Craft,Survival,Multiplayer,Open World,Crafting,First-Person,Adventure,Exploration,Realistic,Singleplayer,Building,Sandbox,Co-op,Simulation,Early Access,Underwater,Action,Atmospheric,Indie,Strategy
Metal: Hellsinger,Rhythm,Atmospheric,FPS,Singleplayer,Action,Music,Shooter,Demons,Combat,First-Person,Adventure,Female Protagonist,Score Attack,3D,Stylized,Cinematic,Dark Fantasy,Dark,Narration,Fantasy
Cities: Skylines II,Simulation,City Builder,Building,Singleplayer,Strategy,Management,Sandbox,Multiplayer,Economy,Realistic,Moddable,Atmospheric,Casual
Propnight,Multiplayer,Horror,Action,Survival Horror,Online Co-Op,PvP,3D,First-Person,Co-op,Third Person,Stylized,Combat,Asynchronous Multiplayer,Funny,Survival,Casual,Adventure,Controller,Sexual Content,Indie
Euro Truck Simulator 2 - Iberia,Simulation,Indie,Open World,Driving,Realistic,Relaxing,Singleplayer,Exploration,Economy,Online Co-Op
Assetto Corsa,Racing,Automobile Sim,Simulation,Driving,Multiplayer,Realistic,VR,Sports,Moddable,Controller,Open World,Physics,Singleplayer,First-Person,Indie,Replay Value,Action,3D Vision,TrackIR,Artificial Intelligence
Left 4 Dead,Zombies,Co-op,Multiplayer,FPS,Action,Horror,Shooter,Online Co-Op,Survival,Team-Based,First-Person,Post-apocalyptic,Singleplayer,Atmospheric,Adventure,Moddable,Tactical,Replay Value,Competitive,Female Protagonist
Wartales,RPG,Open World,Turn-Based Strategy,Party-Based RPG,Medieval,Co-op,Adventure,Strategy,Singleplayer,Multiplayer,Turn-Based Combat,Exploration,Tactical RPG,Survival,Sandbox,Story Rich,Turn-Based,Indie,Online Co-Op,Violent
Voidtrain,Open World Survival Craft,Survival,Multiplayer,Co-op,Open World,Base Building,Crafting,Adventure,Online Co-Op,First-Person,Exploration,Building,Atmospheric,Sandbox,Singleplayer,Action,Simulation,Early Access,Indie,Trains
Smalland: Survive the Wilds,Early Access,Survival,Open World Survival Craft,Multiplayer,Base Building,Online Co-Op,Open World,Crafting,Building,Singleplayer,Exploration,Co-op,Sandbox,Adventure,RPG,Action-Adventure,Character Customization,Third Person,City Builder,First-Person
Don't Starve Together,Survival,Open World Survival Craft,Multiplayer,Co-op,Open World,Adventure,Crafting,Online Co-Op,Sandbox,Difficult,Indie,2D,Atmospheric,Funny,Survival Horror,Strategy,Horror,Singleplayer,Action,Simulation
Pizza Tower,Great Soundtrack,2D Platformer,Fast-Paced,Cartoony,Indie,Comedy,Platformer,Singleplayer,Funny,Action,Pixel Graphics,Psychological Horror,2D,Colorful,Epic,Difficult,Retro,1990's,Horror,Adventure
Outlast 2,Horror,Psychological Horror,Survival Horror,First-Person,Gore,Singleplayer,Dark,Atmospheric,Violent,Survival,Mature,Action,Nudity,Adventure,Story Rich,Sexual Content,Multiplayer,Parkour,Indie,FPS
Killing Floor 2,Zombies,Co-op,Gore,FPS,Multiplayer,Survival,Action,Online Co-Op,Horror,Shooter,First-Person,Team-Based,Survival Horror,Great Soundtrack,Atmospheric,Difficult,Singleplayer,Early Access,Indie,Blood
Warhammer: Vermintide 2,Co-op,First-Person,Dark Fantasy,Games Workshop,Violent,Hack and Slash,Gore,Online Co-Op,Action,Action RPG,Fantasy,Multiplayer,PvE,Atmospheric,Roguelite,FPS,Singleplayer,Survival,Adventure,Indie
Rain World,Difficult,Atmospheric,Survival,Platformer,Indie,Pixel Graphics,Exploration,2D,Adventure,Post-apocalyptic,Open World,Cute,2D Platformer,Survival Horror,Metroidvania,Singleplayer,Physics,Simulation,Action,Souls-like
Jagged Alliance 3,Strategy,Tactical,Turn-Based Tactics,RPG,Turn-Based Strategy,Strategy RPG,Tactical RPG,Singleplayer,Turn-Based Combat,Action,Co-op Campaign,Loot,3D,Isometric
Vampire Survivors,Action Roguelike,Bullet Hell,Pixel Graphics,Roguelite,2D,Indie,Singleplayer,Vampire,Casual,Action,Arcade,RPG,Controller,Retro,Score Attack,Action RPG,Roguelike,Dark Fantasy,Early Access,1980s
Steel Division 2,Strategy,RTS,World War II,Military,War,Singleplayer,Simulation,Multiplayer,Indie,Historical,Tactical,Grand Strategy,Realistic,Co-op,Wargame,Turn-Based Strategy,Real-Time with Pause,Sandbox,Moddable,Replay Value
Aliens: Fireteam Elite,Co-op,Shooter,Aliens,Action,Horror,Character Customization,Third-Person Shooter,Survival,Online Co-Op,Sci-fi,Survival Horror,Space,Atmospheric,RPG,Third Person,Multiplayer,PvE,Controller,Singleplayer,Co-op Campaign
Sifu,Action,Beat 'em up,Difficult,Martial Arts,Third Person,Singleplayer,Crime,Souls-like,Swordplay,Blood,Action Roguelike,Indie,Dark,Dark Fantasy,War,Action RPG,Hack and Slash,Action-Adventure,Roguelike,Arcade
Call to Arms - Gates of Hell: Ostfront,World War II,Strategy,Real Time Tactics,Historical,War,RTS,Realistic,Singleplayer,Level Editor,PvE,PvP,Multiplayer,Co-op,Military,Top-Down,Wargame,Online Co-Op,Action,Tanks,Difficult
High On Life,Comedy,FPS,Singleplayer,Adventure,Action-Adventure,Dark Humor,Sexual Content,Sci-fi,Shooter,First-Person,Action,Violent,Story Rich,Gore,Colorful,Combat,Open World,Nudity,Psychological Horror,VR
Farlight 84,Battle Royale,Free to Play,Hero Shooter,Vehicular Combat,Sci-fi,Early Access,MOBA,Shooter,Third-Person Shooter,Multiplayer,Massively Multiplayer,Third Person,3D,Adventure,Post-apocalyptic,PvP,Action,Survival,Futuristic,Character Customization
Frostpunk,City Builder,Survival,Resource Management,Strategy,Post-apocalyptic,Steampunk,Colony Sim,Building,Base Building,Simulation,Singleplayer,Management,Choices Matter,Atmospheric,Economy,Dark,Difficult,RTS,Great Soundtrack,Real-Time with Pause
The Long Dark,Survival,Open World Survival Craft,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Strategy,Difficult,Action,Early Access,Horror
House Flipper,Simulation,Design & Illustration,Building,Singleplayer,Relaxing,Sandbox,Casual,Immersive Sim,Education,Management,Economy,Family Friendly,First-Person,Replay Value,Base Building,3D,Realistic,Indie,Moddable,Destruction
Half-Life 2,FPS,Action,Sci-fi,Classic,Singleplayer,Story Rich,Shooter,First-Person,Adventure,Dystopian,Atmospheric,Zombies,Silent Protagonist,Physics,Aliens,Great Soundtrack,Horror,Puzzle,Multiplayer,Moddable
Outlast,Horror,First-Person,Survival Horror,Atmospheric,Gore,Psychological Horror,Survival,Singleplayer,Adventure,Dark,Action,Indie,Stealth,Nudity,Multiplayer,Parkour,Difficult,Walking Simulator,3D Vision,Sci-fi
Euro Truck Simulator 2 - Beyond the Baltic Sea,Automobile Sim,Simulation,Open World,Driving,Indie,Multiplayer,Realistic,Singleplayer,Exploration,Atmospheric,Adventure,Free to Play,Moddable,First-Person,Action,Casual
Gang Beasts,Funny,Physics,Multiplayer,Colorful,Party Game,Party,Local Multiplayer,Fighting,Comedy,3D Fighter,Casual,Soundtrack,4 Player Local,Co-op,Family Friendly,Beat 'em up,Memes,Third Person,Singleplayer,Indie
Expansion - Hearts of Iron IV: By Blood Alone,Strategy,Simulation,World War II,Grand Strategy,Alternate History,Nudity,Historical,Military,War,Multiplayer,Memes,Survival,Gore,Female Protagonist,Visual Novel
Age of Wonders 4,Strategy,4X,Fantasy,Tactical RPG,Atmospheric,Colorful,Magic,Diplomacy,Character Customization,PvP,War,Grand Strategy,Hex Grid,Moddable,RPG,PvE,Exploration,Top-Down,Lore-Rich,Immersive Sim
SCUM,Survival,Open World Survival Craft,Multiplayer,Open World,Zombies,Massively Multiplayer,Nudity,Action,Early Access,Adventure,Realistic,Crafting,Singleplayer,FPS,Violent,PvP,Gore,Third Person,Indie,RPG
Outer Wilds,Exploration,Space,Mystery,Story Rich,Adventure,Atmospheric,Great Soundtrack,Puzzle,Open World,Singleplayer,Sci-fi,Indie,First-Person,Horror,Beautiful,Epic,Psychological Horror,Simulation,3D,Action
Among Us,Multiplayer,Online Co-Op,Social Deduction,Space,Survival,2D,Funny,Psychological,Co-op,Party Game,Cartoony,Local Multiplayer,Casual,Action,PvP,Colorful,Sci-fi,Top-Down,Minigames,Aliens
Portal,Puzzle,Puzzle Platformer,First-Person,3D Platformer,Singleplayer,Sci-fi,Comedy,Female Protagonist,Funny,Physics,Action,Story Rich,Classic,Platformer,Science,Atmospheric,FPS,Dark Humor,Short,Adventure
